email,time_lectures,time_homework,what
20f43628cc706aab99d212d0c1838fa53e671481,10,5,homework-02
be05634cf9b8a666bbf4d85b342be827ae83ca03,~5h,~3h,homework-02
df656ae30c442922037c74f227aa3e35f5ec5bc7,8,1,homework-02
99860788bea224a70b52ce69d3ffbaa00068fe86,6,1.5,homework-02
80705821c0b58b16b41794e274fe82d962baa405,20 hours,1 hour,homework-02
6032ba237775a1836b9382389f425e418fe21a2a,2,2,homework-02
01a5c4b4b90faf3863abc450b3db2802d76d553d,9,10,homework-02
d70d4df9f8bd51da79d8ab9dafa4926f78562c1f,4,6,homework-02
1d400227b2ca261a9097ca634b5c2d66598d8d2f,5,3,homework-02
b8c2c95dc32a031af75e2b202c704a221cd2436a,8 hours,5 hours,homework-02
c760ec008e95e1dd52b0665d09bbc75b88934404,,,homework-02
f714fc897c4666becdeb7357beb52876b1349f81,2,3,homework-02
d367c1d02ec0524512795b6ffa6224bde2538bb5,4,2,homework-02
ed109f3d80ff91202edfee87774cc413319a699b,,,homework-02
338f29e4c163af5b8be6450cb75c9e7f12709e0a,8,8,homework-02
deeebbeeacc5b004cbc646fbd7aab29aef877fe7,5,4,homework-02
fe80fe062c066ff22558f76d8d82f6916d57fc24,2,3,homework-02
eeedf41e5d6a76ba2f455133c5a23fcfea7259e8,,,homework-02
5aac0f101d729d7b4b050dab63716bffb25f3b83,5,10,homework-02
aade3e7a0552ed48ae26179dacd05b046b7e314a,5,2,homework-02
e81fcb0fc8bf543d8b3093f3c197bd361b85ce01,,3,homework-02
b3dade4d128d4c0be18ab38ebe699bdef7cecb27,,,homework-02
c504a4768a927d1b2b5d532556c8758e388831f7,48,24,homework-02
d90d9984b8401defee46da9efc4d7a24ff42d7cc,2,3,homework-02
a432b8882bea7cc5172b79c2ffaff10b3877e8cf,5,3,homework-02
373577c7f5e43b946b24e0ad691debbb87b8500d,,,homework-02
cea616837a43eafb3f9288bb4ff4d793b9b3f2d0,5,,homework-02
02a590c47d75ff24a0a3c151b177304c76a16205,,,homework-02
1d45215bd5e10b97de44ecb7f57f0b0692f957c8,7,2,homework-02
89ab0dd9f4c17ced009a0420057137a23326bb3a,8,4,homework-02
51b6b7b4104b522aa0657852c7d3cfefe95b85c8,3h,3h,homework-02
0fd67754266ceedc4a71adfea8ff051cffb9134f,3,5,homework-02
5b9b47bbde445fa972ad93546de1e366d724ee95,,4-hrs,homework-02
e597ddab118de2fcca20548305c2b4d014d7f58a,1,2,homework-02
a1985e32ba337e1738cc4deab7ddee82d107adc9,3-4,3-4,homework-02
0ccd97f30f6da2d31fae77f7b8811e50541493d1,5,3,homework-02
4a43663c1a4436acfa927aeac6df51bffa243bf9,3,6,homework-02
5d064ecad914c0c72d5ff4d5334cefc70edb4e8a,5 hours,2 hours,homework-02
75fdb3cecde3bf5bf2f3045bdc0f6f35d15dfc6b,,3,homework-02
f4e794c465ae8d86212c1a657551dcc797c8d4dd,4,5,homework-02
d942b5ece012894620b105865ddff454ec556b02,6,1,homework-02
0d8910166c3565ca8b45bcba478fb90eee36b90f,,,homework-02
cfb3015b32a96bfa69c013b885aab8b2e6d1b3bc,6,2,homework-02
339eec77e24b3257d7b413cfebc8c06dc2e3792b,3,3,homework-02
da638f26f09615c223cd6e81ce4ea6edccbe7aa4,6,4,homework-02
14e261a4e9da9092dfad8832e379d5086a4ab98f,5,4,homework-02
44c756f1f719b4befe0fef67955460ae70d46038,8,2,homework-02
95a22f44719477af8629e996b995ebca1d5e1d96,6,3,homework-02
c922fd20866a1a8cff9a4742e389822c80aa0020,5,1,homework-02
588a03d8c47fcce8a799eaab83323d6cc2f98615,8,1,homework-02
11480f1de5eb3d270ebeed0efc2a40b5d1970340,,,homework-02
f67a1466f9e47a05c4f7dd6dd1d56ac01b1b4ffa,8,12,homework-02
33afabe65c06efffafbbfd35599d7259cf8449cf,3,3,homework-02
18308e10ab511a33e802f3003cd6ac116a983b85,3 hours,2 hours 30 mins,homework-02
b996df54187b7a0963410ad2c85fc1f24594a9a6,1,1,homework-02
46415df696bd41d701cc1b6ac6bc00c9b8cc8d73,,,homework-02
13b3109a764f597c9606730682592746a239d2e6,64,2,homework-02
b693f7c83c248d9358ef939825f7056e0366d4b0,15,2,homework-02
ec8225ae545b5d7e31486c12d5bbe0252b486d2d,3,3,homework-02
becb15e5ae73bc463ed8e687558f3dbac703e9a6,1,2,homework-02
69ad6c31fd336883734675df6f7dbca42113c29c,3-5,3-5,homework-02
d02e1dc9966ef1d1d4182d75d2404e24e5dfdf08,9,3,homework-02
3b92b80e8d0657d019e34c6ef6548de46d609721,3,3,homework-02
8b65cbaf8847aea246c9ccd0313aba5692ac7d25,6-7 hours,3-4 hours,homework-02
39f406da1c3d1a26b9df10a7e3d2cb4502357f48,5,2,homework-02
040ed15c1403047461cb66148b4831ab29eb6b8e,,,homework-02
f529a2a205b1075f48f6dceff288263c633d3536,,,homework-02
55f96ce365eddd605bb527b3c216cf5c28f12bf7,12-14,2,homework-02
5450e4c7891eda8bf60060fc04481e955d5065ba,10,2,homework-02
00733ac21ad0dbe76ffd4c9e362b250a1f698971,3,2,homework-02
472475bd719ffbe278e95a03706aa713d8921a6b,1,2.5,homework-02
8c3819bd613a10acd7dbba83882ee5ca4504833f,10,6,homework-02
ae7221a6004cde34f97876363d9d69eb4dcb3770,5 hours,2 hours,homework-02
292520ffb4575c70ee0889b20eb6520534a6fe70,,,homework-02
b7a8a101bfc97d42f1aba5e0e5928527e994599e,,4,homework-02
26a7d06dafb55cffefaba4a3cbee0d0b2624b9f4,4 Hours,2 Hours,homework-02
681f47073d53648affc6a1c8a90fe9eae5d0b3f6,3,2,homework-02
2bb03bc2febf76104f78904502f665a0bad9174b,5,1,homework-02
42296012d9bffaf0ab26eb48f6324bb9ff592dbf,4,2,homework-02
7196fb4d9d43a010be3c24e62fa31def70d0ad2c,5,1,homework-02
4184bd596939c343c5ad29272828525ead4d9562,5,2,homework-02
922efb9887cc5564b55a4c9156ea294b8f4e5081,Still need to watch them,1,homework-02
95824137b847c01d06318a24a451c195d45f7930,3,2,homework-02
51a4c79661568a723412d89ea4492337c93a30c4,4,2,homework-02
1f0e4fcd2135a75ee6b892c2cf847d8b4e7a424d,10,5,homework-02
77b7f7e5670627ac82286bb0b8020914e92ae030,4,4,homework-02
aa6cf56258c2a6bd648e33a26ab7492ca077c735,4,2,homework-02
df13b3bccadbde1e0f2aefc535aad1e5f515b267,2-3,2-3,homework-02
02819eaf8c776edd75a5ad041195b1adbbcf9097,4,4,homework-02
6c47a6818865baf4c5673418b7a4fb35a587745b,25,5,homework-02
551c3b9f7aa26129c8adad29a4452a84fe056bad,1,4,homework-02
9903583f1f86e0588c3dc9af50c7ed55819b387d,,,homework-02
e3bf15cba4d8fbe00e7e54dd933cb3b96964891a,16,5,homework-02
51bb171b62b5c883075c79e69c2534088bc01e3e,2,2,homework-02
1254a92c1edda4601f7a2b2b72b24807d43c6308,5,3,homework-02
489142059b3cc1c36d035c5dff0c396b2be88a05,4,1,homework-02
11562cd53586379e3bd0ebbea1b9c2f63babbd7e,7,45 minutes,homework-02
6cb40052c7d2690cdc2a2585a9b8cd18662b6844,5,5,homework-02
32d828182e35683d03712e1cd364a5df5f2e370b,3 hours,4 hours,homework-02
b1f59d987c8cb136ef12614b8ea2ed7b05c8f749,7,5,homework-02
f7af12a80c79d0c6057547680c26b83dc954c448,,,homework-02
9742cdbc85c85079995dee5fb0d10eb3bce30aa7,3,3,homework-02
357c8ce60d3341bc337654b6fbe2466a12e35df1,5,4,homework-02
b7d50f1edc6741a450a31d54c7e15b50191d42dd,,,homework-02
5bd6445c193f5846a9a57e7e4cfa5f7aa7801caf,50,20,homework-02
d73c866c589d8e35981ee079e055c8b563ed44a7,64,16,homework-02
fb2558bd3da33b686b6ce36f963b3b4a53b7fe43,3,2:30,homework-02
d575a9a9dd97fe176a1776e0b3c2720fbbcb8eaa,5,12,homework-02
026fe9fae04b1a2fc53beda0e6e9921eb54ff3a0,10,7,homework-02
136c60fc8f68ba09453d6535a2bccce5f272ec41,4,3,homework-02
ddead6caf17f33e23bc139f13689b72d0a950ee9,5,5,homework-02
7d4c306f2c1e238a374e83714a65b3e3b49c7e95,5,1,homework-02
7712124cf83844b1bafbee90f2b34281e117a3b8,2,2,homework-02
c984a5f2d1cb866c5ac9965f0ba9828380bba1fd,17,5,homework-02
a6dd5c3210eb83fed9a255acd061d772fe697e88,7,2,homework-02
2ba173afba5b268ed0e1717e93524c1381c0b561,3,3,homework-02
58be5e5fa5687cc7595d830cd33db63b7444bf52,5,5,homework-02
97794efa9a9f2b5819734c7fde6237061cf19db6,2,2,homework-02
283b2e4bdc88ec4137cdbb401a8b55fb06653d5e,4,1,homework-02
bcfd310264867bbd829d6d475f6fc39f60f2b803,5,4,homework-02
ecfb7ca8fa570c064d21830881d67716009547e7,4,2,homework-02
65d648e21482eaf8d7d9037509353c61359b801d,20,5,homework-02
6de5c8407938c12e5b6bc64c50a0111b5686d030,8,3,homework-02
ded018b179b38c9ce58c5fdf4977165ed3ae3987,5,3,homework-02
3dbfa8cd5ae70285448935cb8482caab021ed3c4,2,6,homework-02
a4cf8408697a1e27fce483e3f83345ee741cd9f0,4,2,homework-02
e37ad1997774ad4dd4b3f4eb433147d0f3e60ae0,,,homework-02
76b44a94c13e98780f438868d889d40499619723,2,1,homework-02
5ed2c8ff8a855c083e11e1cbffc7dabc64858e73,24,6,homework-02
60203900ab2fd4f010bd88ba5b3672bbe19e6cb2,2,1,homework-02
766ff1640490d5b0fd9cda021064e984ca71277d,4,3,homework-02
94bd2d00e0821044a66b1a7a3881459df4295b69,,,homework-02
69f6355b37b5ab5f844f80c466693866c6316b86,6,4,homework-02
91b86975d62dbf71b82d41399590efcc1e4611a4,,,homework-02
d96ddf2465e9da0bb5ccbb2e828840e65b403772,10,8,homework-02
eca4baae7f2202044fec3e78e924b4dffc675a56,8,6,homework-02
366071b8ff6e7412e31fab47e42eccddce6f5bcf,6,3,homework-02
123c25dfce62b7695235887dc8b74406ff9ab697,2,3,homework-02
bfc2f5459fac772541a850d8e114ed0200145b86,7,7,homework-02
e49a83134f5df6fd07fff585bddfb263862e4ba7,8 hours,3-5,homework-02
a08329ff82e27fd8d8dd8f232fc6c68d3996dbb7,,1,homework-02
76072e50a9e301120d0ca15cc21c58ec101ef1e5,13,6,homework-02
6527c4cf0c26444ae872ecc41f36c9f49f9643ff,12 hours,5 hours,homework-02
e779db42fb27e113589e9dce2fc1e416c098fab3,4,6,homework-02
5a8073e2854c97dedd37e7d75929e20b7bb92ff8,,,homework-02
27602eb7c3c2e68b6cf564a65677464be901fe89,8h,2.5h,homework-02
06aba98ae76132e02cc1b07c6c7828974da98418,3,1,homework-02
05f1273e825049cc90564cc9bc6010a2196388e8,12,8,homework-02
76390a57c816808d5019b82f232bf45d27f3dfb3,,,homework-02
af47dd20caa325b60b07652c027ea5a15419048e,10,4,homework-02
1fe8d94f303b884d58051d3268f76761c65e1091,3,2,homework-02
459f855263eff68f82902bbc4dba0a0b09131a3d,,,homework-02
ede852b3975058886139edcbb6a5358d5b223f4b,8,2,homework-02
dad14cddbeb4d8c4c0f38d864e3b07406c465e48,3 hours,2 hours,homework-02
bc441ad13af87b365c5976ca07cdc7fd56ccde8c,,5,homework-02
a57ffbf53e90a336d579d03b967cf8ed15275152,6,4,homework-02
5bcc4ea816fa7baffd6bc65004e535e1c0ee19a2,0,1,homework-02
714a2f8313bddd41e54060c458562d837a50dce1,,3,homework-02
8fa2ae67a3537afc0a4aab0cd3853044ac96e187,4,2,homework-02
8119a5ecfb2e33e7c9b89aeb8d319496563248a1,3,2,homework-02
4b9e4432841a6bb690109e00b4990560fe77132f,5,2,homework-02
e614c991dee0e04751d85245400c627427af9ebd,1,1,homework-02
e704203609d768fa2904cb37e6f950dbc4269438,,,homework-02
da4519136557f498efff62b9bc17d5c92346126d,4,1.5,homework-02
7fbae299b5be4423e39bf57f15352eac10f13152,4,3,homework-02
cf408221e2ab56e655033fbd98307798ca4940e1,2 hours,6 hours,homework-02
d5cab5728271c82fd6d500bdc854142a38d4e769,,,homework-02
6dd28dd70c4bdb3c094201b79338d6c73e2018d5,2,5,homework-02
ebdd1cb187d4d5eb7796ef2d395636fd280d2a90,5,3,homework-02
9b8e7cd083b230f9d0514d102aca21da97257fba,20hrs,7 hours,homework-02
87a702d907d184ae26e9c725875d3601f1630396,15,2,homework-02
49f115f2a87648004dac9a7718777c38db4e0f94,3,2,homework-02
e78e290dcb66641679faa3a81c9bfe0e4b5c0f44,10 hours,3 hours,homework-02
8538067115039ec9ac0ad1b5191cec1beec46cf1,7 hours,About 8 hours,homework-02
af7b5e30fa2fafdc7f9502883ab5b90975d9471e,10 hours ,12 hours ,homework-02
54f6c2d2f534171216e94d9fa2cbf2d7a33928c0,2,2,homework-02
b3e6a27256dfa9a26d321542ec8c8b44853af5ff,2,2,homework-02
5a8552ae70bb849f2d7f0df6ceac2c0d96d2caba,5,5,homework-02
f23dfe75d33df0a0f4972d48b7c5c11b90ad8257,12,10,homework-02
5842b5e10b84253b09bc47ba25cabbeefb729e03,5,3,homework-02
43d16bca4a40a0b31093954f377a4415d5ea16e1,8,2,homework-02
1cc196e36cd1c67ace132c03523810cb361f3ecd,"I didn't have much time to rewatch, I mostly revise my last year homework",1,homework-02
cac261831f1955cc8dd2d9a08542b52f5f8b9d43,8,2,homework-02
dd167050966866bfff7876f4482abad1ff2c4832,3,2,homework-02
a5881020a28225273d16b4e3b9ad4efc303e95a9,8,2,homework-02
4adaa4f8db0fb66e64308ff966c8248246a4f29e,5,5,homework-02
f5493ed9eca68ba195b1985d9f09e36af6bedf04,,,homework-02
25da9c2c83211c434e04ce9c208b1f7ffc82f1e8,0,1.5,homework-02
40dbd0aa2035107a0b0358f07a13c1aefd29f4b8,5,4,homework-02
0854dff9374e0119468a7e4386445dd7793b53e2,0.5,2,homework-02
3b3ce8d3fe6658fb86a3b2e786f95a0e02aac0a4,8,2,homework-02
36f0205195248800e09b861a130e318695438541,,,homework-02
6cc80abbf67434b93da6e139ce2f9859b9012fa2,,,homework-02
c50c054f1ebb420db3760c045270f735a0d500ea,,2 hours,homework-02
a7a2253923db3a781cfc39c180cdb649271726ff,5,7,homework-02
a70bc15024337626c1303d2bad143c673fa7dfa4,20,6,homework-02
5264e06531cb3cda6102348244c29471a76f3dcd,,,homework-02
50f72b8ad07438d47bec3da0b5332c2ffafbc65f,8,3,homework-02
ae2201c66f3f51a7702775c2788f6ff904075816,6,2,homework-02
7807511273534f358c639cc9df3eddda06994d33,,,homework-02
210ce55b1ff3f637244a17688be26744b0898e64,4,3,homework-02
41d5eb4ead478b722d3fb80ea678041f40a0a41b,8,4,homework-02
d16b07a204d9def69a93b64cde75d5f1a8489e2a,5,1.5,homework-02
258483583d497f0c48310fa4bef625d05cd21f5f,3 hours,10,homework-02
b7d4dd40a8cf1e669a1120b7a9949b52f3970d62,5,2,homework-02
9d353ab5df341eac7563643981c3b9f1147e780b,4,1,homework-02
9d9326ea07f16aa46b72f08fb740b02b9c170b1d,7 hours,5 hours,homework-02
acd5d009c7b2f84e98b734c83787ff7d9c6022f4,3,3,homework-02
51237e25ee99d4a65299ae6b1fee4081a2ad592c,,,homework-02
de54beeada3194936b83d2fff5572d26833265c6,,,homework-02
e6ac96ae9fd87ed26049ce4a8d2c922ed33b99a5,10,1,homework-02
2c9bcb929ff4987168dda2c002ba0801ccbe6795,8,3,homework-02
7670a1cafe0b2f3fc518d9ff731b80d3a6c5a33a,24,10,homework-02
a1579ed1915a4ae2258fe135b9a6b703c82ee1b0,8,4,homework-02
6ab34c593d147f00cd32b6ac8ca6079fb35c017d,24,48,homework-02
6eff4507e1e51d2d57bbf466e6b56db8d53c1f32,1,2,homework-02
315b9846de1df5e7be96cb931babf382a50746da,3,3,homework-02
d9c9f7dc576f29ef3ce3facf8756dc127fba970f,,,homework-02
71e01171154f1dfd289ad6c5233d909dcbc6079d,5,5,homework-02
d1c7b105e5ead0abcd23ee18c242ef74729ad407,2,2,homework-02
97a4267b4697df9269103de7139e7b93e7a956aa,10,3,homework-02
6483e0133ed4257e58ece0b7c655a9aa73a4f70b,4,2,homework-02
53bcc7594a3d40da878f2aa60e5c4190a1f5dbad,3,3,homework-02
e37811cfc977678bcf81a48dbb2594494a04f2a0,6,4,homework-02
39e642032e247234f3fa153bc4099fd74238fd79,2,4,homework-02
70165ef393ad55b7c347cca7202190cb8263b44e,10,4,homework-02
54b1117b2ca08f71fe28eade78ba34646ff9ced3,almost 3 hours,2 hours,homework-02
c8fbc2beff6ffa20c43366bde5180ece9825f9ab,8,6,homework-02
c06a54e52bb0b345a7bf46ce38f39f89626cb9e7,3,3,homework-02
8f72331256857dd133c28287ecf7b3808a345f1f,6-8,16,homework-02
88315b77c43eeb3b0d5ce904f53780b70bbfd744,,2,homework-02
187871eabf7220009dc9b1216531ae7eb677c9fd,6,3,homework-02
d6faafbb104a1a6aaf571e63c52e1d53cbe77089,5,5,homework-02
91831d1cc5a12de421782d4416555bcb9290600b,4.5,5,homework-02
03bca253753d573ebb5889dc00845682817a61ca,I did not check but I will say about 4 hours,"Again, I did not check but I finished the home work relatively quicker than how long I spent studying.",homework-02
135d3761c184c200ea88113daf7a46125101fb24,12,3.5,homework-02
6ec4845e592c630c72fe7f8aeae592282170e02a,,,homework-02
2b3aa9d6e2489e0ec6ecfc5579538633e9a17059,1,3,homework-02
39894924b15abd3830a143df7773d9a1fce0a5c1,4,3,homework-02
652419bc5b3504eb4261740948ea0eb5108a0003,15,5,homework-02
75bea837835bc6b8fbe3cd70daeed45d3b4252c8,,,homework-02
7a435bbe0cba837ac3c205c976698ef89e05464c,2,3,homework-02
9bb97a49f891b0c91f841b7c248ca62c4684e1a3,15,4,homework-02
fde7471c61fd5b6d03ac731ccbad17fe21ee2478,3,3,homework-02
3623cd45647c813e07a0986d36728bb0acd7fd36,6,2,homework-02
19ec3c582edb4338b6e19cc10088a6e93eaae9d7,14,4,homework-02
5ad2e9c6e50e99ab4d3cfc7a4197479407b40087,5,5,homework-02
b51ee151a247e38ca61097db89cb7e57303df49d,7.5,2.5,homework-02
a104ff79287d2f410d2633144dd61f4b53f0648f,3,1.5,homework-02
bb6cf8a67ba477e9092cc36b395bb73714436886,5,10,homework-02
db72bda86a2f12f1db3f5b1e90998810cbd92773,,,homework-02
c424c21df3aaefe440ffa1abecd5e82630d67d70,6,1.5,homework-02
7771e906df6bf602065d12f4c0036e08588d1921,5.5,4,homework-02
09b6ac2d0221e9fafd963236f25ee50197742a77,5,8,homework-02
0255cebf79fbf8cff07f062fc439df69d42f689c,4,2,homework-02
19788622a79839ae42e548506e08e84b0b41ad6d,7,4,homework-02
fad46534c8c6afac024ef1cf13bb2372547cf4de,3,12,homework-02
7dc0bc147c68b8169e5d335f353d3470c4035bbb,,,homework-02
47c94a661bcd172465556e75d008f22561a2b331,4,4,homework-02
ce92121dbb530bbf9f7edff89d8f91437d7bf7af,10,5,homework-02
e34ea90ac2d9aa377e06802a79b109dc90779853,2,3,homework-02
ff890cd90204ff1771ad339bbbc5a37c6269c35b,12,5,homework-02
a204a1078cdbb765dd3955da7af1536dc4c6bfb5,5,3,homework-02
c77795c7aeee1b44f4a50b4364b616e5b2c8aff2,,4,homework-02
043d01e32a7b50f3410a103ceb4a95d33c23dd3e,2 hours I think,5-6 hours :/,homework-02
59838b2b57cca6a3c03b68f09f13a4e111436334,6,4,homework-02
b7356d601e29d9ee99692a64935ebfcb8e9bb7af,3 day ( 4 hours),6 hours,homework-02
c799ef3c70e835599bb005bb9ab78f5b11e4f4f7,8 hours,20 hours,homework-02
82cb27abe75781206545656fc91627477e1af4df,4,4,homework-02
93c5d092b93a0c2a99e598306537c3f592a2341b,5,5,homework-02
79334e436450cd1d321810bdee1a03ce94128b9b,,,homework-02
c704f7f698d7ccccd4838571fcb0869a1fa0562d,8,7,homework-02
3a3c619156c66a228787a35e14622d8c02b66871,4,3,homework-02
02a47eff10f14b479e518ea48da24e95a490ecca,,,homework-02
c36283b9666c78e7324b5cc69e1b233e04c8f80f,2,2,homework-02
217ec96fece5d20f641c37bab3718514a3171390,10,4,homework-02
53653812791987f85cbe4fec15999ccf06402477,18,3,homework-02
5670084807dd0dc744c2d771091aa4425e39b82d,6,2,homework-02
1274eb6591be4718ad2719421a02a5ccdd9be375,8,2,homework-02
456689a8f2b8c3e7e66c8935398ab9db0e536585,7 hours,6 hours,homework-02
d0e1c5a6a1636168f4706841320e0f013d179a3e,2.0,1.0,homework-03
c72e18525886d873aefe8b6732faf603998a544a,6.0,5.0,homework-03
416bf749bb0b3d4e3dafffb18eed473b459d6629,4.0,2.0,homework-03
874a9495dd6c7a5903b815d56228a77f46068d8f,5.0,2.5,homework-03
377c7336a02c176e1fe9bf788ef983cc8d34d957,4.0,2.0,homework-03
e01d8350e21f11eaad8d80bfce8013045bcdf3ac,10.0,6.0,homework-03
c28851e26d082e1f98d1f4cf1f84815d47a2d9ae,4.0,2.0,homework-03
572ae7a476bb1e5673ca851dbc34df50584da138,5.0,2.0,homework-03
69ad6c31fd336883734675df6f7dbca42113c29c,3.33,3.33,homework-03
f0bdcb3d973c5ff5293af59164612025b45b21f8,2.0,1.0,homework-03
99860788bea224a70b52ce69d3ffbaa00068fe86,9.0,2.0,homework-03
e0a36d2964b0a2ecaaee8c3532a28a4eef1ea75a,,,homework-03
77164f4b2568322aaff071a46f35724e0b92ca52,5.0,2.0,homework-03
47d013bb2627eb8fec7ff88b191d1c4dcae5ebbc,,4.0,homework-03
5f39fee62097ec9c9337ee464b8efa1859d53bf6,,,homework-03
c870621552ce4213324171befe96d0ef3876110b,6.0,2.0,homework-03
b7356d601e29d9ee99692a64935ebfcb8e9bb7af,8.0,6.0,homework-03
6a6c44d5defebefbd52b35f9500c4d6562ba2df6,,2.0,homework-03
ef96d3e6eb8623a19be9129416b8de11ad54000c,4.0,1.0,homework-03
1d4143eba3e93e402f50fa1923f0dd6cb078060e,2.0,2.0,homework-03
ca068cd9ec3beb02061bd74b3ef6d8d6b4a7a6c9,2.0,2.0,homework-03
49a453e87d107e3be5fdf36ff704c840d08acc8c,8.0,4.0,homework-03
d06b7a799bff6eff4676f55b54339a518e8f7440,4.0,3.0,homework-03
9a95143eae229931375caa43f791202c1b902687,,,homework-03
354184ce4b921a48a3b870c84cf75d0a2dd04919,0.0,3.0,homework-03
3e056495db0abff26e61629b0413b3458f9c94c8,0.0,1.0,homework-03
f588afbeeb2b84cd42ed1253c192408398f1a157,6.0,6.0,homework-03
8f7bdbe2a7e95419d936afcae3315c18eac906be,3.0,1.0,homework-03
67847036964d26d2b336db699a880f4e829b1dfa,2.0,3.0,homework-03
4f38dd98589f8629b352b3bdca90b265a4fb811d,2.0,7.0,homework-03
035dc222582442e690557dbd468e5824fcdd5d07,5.0,2.0,homework-03
c141567ff152fc9fd14edd9453f03cdcdeb9b7e8,,,homework-03
55f96ce365eddd605bb527b3c216cf5c28f12bf7,14.0,2.0,homework-03
588a03d8c47fcce8a799eaab83323d6cc2f98615,10.0,5.0,homework-03
89b06a5c00b44c35b65d15e007e03c01b2539799,3.0,2.0,homework-03
91b86975d62dbf71b82d41399590efcc1e4611a4,,,homework-03
afb37782bb0f8fd64bc66f428dfcbca70544e71b,1.0,2.0,homework-03
1c2602a03ff83b16478b9ae81789f539902601ad,2.0,2.0,homework-03
019b7596e9e068713846185bef90b44390c172af,1.0,4.0,homework-03
340ed08e610a57ce10e8c1dc045038382c2af13f,2.0,2.0,homework-03
99933fb080d46d7415b1a4bae28e2a38132a585b,4.0,6.0,homework-03
f80e240cea7e6d69c9c17920b5e4e98bfb72cd8e,5.0,4.0,homework-03
97794efa9a9f2b5819734c7fde6237061cf19db6,1.0,5.0,homework-03
82b87033f856196876d2dc2fbdcd658dab36218b,8.0,4.0,homework-03
0881533f2fe346739ec21fb7ae223967caa8b5ab,,,homework-03
7f160ce44fb251a100cc54a24ddd755750e4bb78,,,homework-03
7992b81ee844ba2e5ada2102295ca64bbd0c74d1,4.0,6.0,homework-03
edcd971b4f6d1d38cc1cee85956f8aba89cf367f,0.5,1.0,homework-03
b3e6a27256dfa9a26d321542ec8c8b44853af5ff,,,homework-03
c614067bb7255f858ec07ed5cce17ee6eb4ff6d1,2.0,2.0,homework-03
65d648e21482eaf8d7d9037509353c61359b801d,5.0,3.0,homework-03
c922fd20866a1a8cff9a4742e389822c80aa0020,4.0,4.0,homework-03
e4d41d7c57e8cb5e555bca469542b566b9873de1,10.0,10.0,homework-03
303858b20635973e599a38cec1966602f6e3ba62,48.0,10.0,homework-03
e01cb5d2d75acccc92b7e7695d2a981db9f16cd3,3.0,3.0,homework-03
50895af7c5d4a20958d3ffbff9608433bbe420e6,,,homework-03
d575a9a9dd97fe176a1776e0b3c2720fbbcb8eaa,4.0,12.0,homework-03
8fa2ae67a3537afc0a4aab0cd3853044ac96e187,4.0,3.0,homework-03
e307efb3095ec657d6571aa8363736e3ba577289,1.5,2.0,homework-03
60055f7429f188e58330dcd451d6ac4682372177,8.0,10.0,homework-03
40dbd0aa2035107a0b0358f07a13c1aefd29f4b8,4.0,2.0,homework-03
8f2df9df92bd5165ef60490a6f77ae7ea61605a9,4.0,8.0,homework-03
42b5b5240090356c32e86eef48f9b8bc5e976073,8.0,16.0,homework-03
a20c529535aae6eac38e738e6a00cfa91d878698,4.0,3.0,homework-03
025592e85d2099e9e31f8016de477e3e962e1808,5.0,5.0,homework-03
be05634cf9b8a666bbf4d85b342be827ae83ca03,5.0,3.0,homework-03
6df13c6831472996bffd20f33fdb881b99c4e2f4,2.0,1.0,homework-03
a8f2bef73851f118c328ffcc3647840dad0f8a35,3.0,4.0,homework-03
028a5db179911e4eb4d0552c8b7429bc09a17786,3.0,8.0,homework-03
920a35e8063c57a0f960adab99cce6278362ecff,5.6,3.4,homework-03
7526105874ec9641345a3a161e959ff95d3ba6ba,15.0,8.0,homework-03
d1c020da1617bbd5edde79b68107c9a20c5e50ee,4.0,2.0,homework-03
ca8bd994353b5aa8ee4c3f73c430615a316f2789,,1.0,homework-03
51bb171b62b5c883075c79e69c2534088bc01e3e,5.0,5.0,homework-03
e37ad1997774ad4dd4b3f4eb433147d0f3e60ae0,,,homework-03
b39b101f14b610f01a122630df20b34d6428c778,6.0,4.0,homework-03
040ed15c1403047461cb66148b4831ab29eb6b8e,,,homework-03
a755daa4d8561c4e55e7bab521b8b31f5726933a,6.0,3.0,homework-03
0b13435a91cf2248cd29f04abe0c4cdc23f0d7d6,4.0,8.0,homework-03
acbd7dba445b390e9ad0931a3d6220d238e49974,,,homework-03
b1f59d987c8cb136ef12614b8ea2ed7b05c8f749,8.0,6.0,homework-03
85d33675b1243bb519fcd3d6fb8c5327db31f194,2.0,8.0,homework-03
2bbcbaa8a90ecb87eaf95fc68801bc905aedbc15,2.0,4.0,homework-03
142bb5a4fead83dc9efa5d7467756e7f47b7601e,4.0,4.0,homework-03
413762953fbbe3b8bd356feca3d41d48c3ff0ab0,,2.0,homework-03
4546d60ab153e89e782f43eefda1398471ebed17,2.0,10.0,homework-03
ed34605687b8ea49073e4fab55622894e48fd5f0,,,homework-03
36ce7923f66ad681c87fa2add6f182a4ebc4b69e,3.0,5.0,homework-03
2de3de72509444579fa17b71c6288cf35180bac6,4.0,3.0,homework-03
d40529a2ce45590bbfdd6c8dd9d02f530f1be4d3,2.0,2.0,homework-03
b24bf79b03dd3987ba2d88b020e72fabab886202,4.0,2.0,homework-03
721745d70baa065f665d576af25333fdb05f7674,18.0,10.0,homework-03
69f6355b37b5ab5f844f80c466693866c6316b86,6.0,3.0,homework-03
edbcf771e5cfd4fa4533e9eb251ce6be3d3e1bf4,5.0,3.0,homework-03
